time,open,high,low,close
2026-07-09 09:00:00,62903.66,63002,62786.82,62953.4
2026-07-09 10:00:00,62953.4,63056.98,62688,62786.04
2026-07-09 11:00:00,62786.05,62830,62614.66,62786.34
2026-07-09 12:00:00,62786.33,62952,62465.39,62614.02
2026-07-09 13:00:00,62614.01,63240.15,62523.08,63028.35
2026-07-09 14:00:00,63028.36,63144.79,62666.66,63016
2026-07-09 15:00:00,63016,63261,62811.1,62868.05
2026-07-09 16:00:00,62868.06,62996,62559.59,62700.01
2026-07-09 17:00:00,62700.01,63165.12,62668,63142.79
2026-07-09 18:00:00,63142.79,63500,63080,63219.03
2026-07-09 19:00:00,63219.03,63375.73,63118.45,63248.1
2026-07-09 20:00:00,63248.09,63330.85,63177.36,63313.38
2026-07-09 21:00:00,63313.38,63397.94,63208.91,63274.59
2026-07-09 22:00:00,63274.6,63418,63218.77,63218.78
2026-07-09 23:00:00,63218.78,63325,63060.91,63230
2026-07-10 00:00:00,63230.01,63255.49,62926.01,63113.93
2026-07-10 01:00:00,63113.92,63999.99,62962,63749.86
2026-07-10 02:00:00,63749.86,64050.23,63692.76,63961.99
2026-07-10 03:00:00,63961.99,64050,63822.8,63947.2
2026-07-10 04:00:00,63947.2,64176.86,63857.64,64047.88
2026-07-10 05:00:00,64047.89,64200,63944.05,64115.99
2026-07-10 06:00:00,64116,64162,63836,63854.71
2026-07-10 07:00:00,63854.71,64011.9,63802.02,63963
2026-07-10 08:00:00,63963,64392,63962.99,64246.01
2026-07-10 09:00:00,64246,64480.01,64102,64385.09
2026-07-10 10:00:00,64385.09,64494.84,64274.47,64407.8
2026-07-10 11:00:00,64407.8,64480,64341.83,64425.18
2026-07-10 12:00:00,64425.18,64608,63999,64286.64
2026-07-10 13:00:00,64286.65,64692.83,64152.84,64484
2026-07-10 14:00:00,64484,64516,63793.43,63914.87
2026-07-10 15:00:00,63914.88,64210,63898,64040
2026-07-10 16:00:00,64039.99,64220,63826.57,64140.01
2026-07-10 17:00:00,64140,64158.58,63821.88,63823.99
2026-07-10 18:00:00,63824,64003.99,63732.66,63810
2026-07-10 19:00:00,63809.99,64077.56,63780,63917.88
2026-07-10 20:00:00,63917.88,63946.36,63656,63841.25
2026-07-10 21:00:00,63841.25,64099.56,63835.05,64011.99
2026-07-10 22:00:00,64012,64169.39,63981.37,64112.29
2026-07-10 23:00:00,64112.3,64222.61,64024,64161.72
2026-07-11 00:00:00,64161.72,64168.49,64028.43,64124
2026-07-11 01:00:00,64123.99,64310,64004.01,64012.95
2026-07-11 02:00:00,64012.95,64166,63984.07,64158.04
2026-07-11 03:00:00,64158.04,64195.04,64068,64150.42
2026-07-11 04:00:00,64150.42,64213.55,64080.26,64152
2026-07-11 05:00:00,64152,64221.99,64121.07,64176.01
2026-07-11 06:00:00,64176,64278,64124,64219.1
2026-07-11 07:00:00,64219.09,64256.55,64152,64162.18
2026-07-11 08:00:00,64162.18,64300,64153.87,64265.98
2026-07-11 09:00:00,64265.98,64300,64159.7,64167.34
2026-07-11 10:00:00,64167.35,64204.02,64129.99,64196
2026-07-11 11:00:00,64196,64215.32,64167.99,64198
2026-07-11 12:00:00,64197.99,64228,64130.65,64195.49
2026-07-11 13:00:00,64195.48,64266,64159.99,64235.66
2026-07-11 14:00:00,64235.67,64504.11,64235.66,64350.07
2026-07-11 15:00:00,64350.07,64484.01,63896.18,64175.75
2026-07-11 16:00:00,64175.75,64273.63,64084,64180.01
2026-07-11 17:00:00,64180,64402,64164.08,64315.53
2026-07-11 18:00:00,64315.53,64395.17,64288.91,64327.99
2026-07-11 19:00:00,64327.99,64338,64233.23,64286
2026-07-11 20:00:00,64286,64463.83,64285.99,64382.45
2026-07-11 21:00:00,64382.44,64427.56,64338.09,64355.99
2026-07-11 22:00:00,64355.99,64424.03,64144.47,64203.08
2026-07-11 23:00:00,64203.09,64246,63819,63819
2026-07-12 00:00:00,63819.01,63909.92,63702.16,63828.47
2026-07-12 01:00:00,63828.48,64172.66,63812,64133.61
2026-07-12 02:00:00,64133.61,64133.62,64029.51,64070.39
2026-07-12 03:00:00,64070.4,64223.74,64035.68,64223.73
2026-07-12 04:00:00,64223.73,64245.87,63943.68,63999.93
2026-07-12 05:00:00,63999.94,64024.48,63900,63959.93
2026-07-12 06:00:00,63959.93,63962.85,63640.83,63762.46
2026-07-12 07:00:00,63762.47,63908.39,63740.12,63885.27
2026-07-12 08:00:00,63885.28,64100.32,63884.2,63983.18
2026-07-12 09:00:00,63983.18,64062.17,63764,63961.61
2026-07-12 10:00:00,63961.6,63961.6,63843.4,63865.76
2026-07-12 11:00:00,63865.76,64030,63826.01,64018.01
2026-07-12 12:00:00,64018,64135,63970.55,64026
2026-07-12 13:00:00,64026.01,64097.99,63987.4,64023.14
2026-07-12 14:00:00,64023.13,64290.11,63958.71,64203.08
2026-07-12 15:00:00,64203.08,64262.15,64117.97,64176
2026-07-12 16:00:00,64176,64209.64,64042,64177.7
2026-07-12 17:00:00,64177.7,64177.74,64029.12,64078
2026-07-12 18:00:00,64078,64150,64018.69,64147.99
2026-07-12 19:00:00,64148,64270,64147.3,64228.59
2026-07-12 20:00:00,64228.59,64254,64178.03,64198.89
2026-07-12 21:00:00,64198.9,64232.02,63891.84,63920.4
2026-07-12 22:00:00,63920.4,63923.99,63668,63886.87
2026-07-12 23:00:00,63886.86,63914.85,63726.62,63780
2026-07-13 00:00:00,63780,64425,63568,64072.01
2026-07-13 01:00:00,64072,64072.01,63376.53,63412.01
2026-07-13 02:00:00,63412.01,63541.94,63237.26,63375.99
2026-07-13 03:00:00,63376,63382.95,62741.04,62806.41
2026-07-13 04:00:00,62806.41,62911.94,62620.13,62672
2026-07-13 05:00:00,62672,62905.68,62500.76,62799
2026-07-13 06:00:00,62799.01,62880,62710.45,62797.55
2026-07-13 07:00:00,62797.55,63070.01,62753.69,62985.52
2026-07-13 08:00:00,62985.53,63302.88,62935.92,63206.97
2026-07-13 09:00:00,63206.98,63210,63086.12,63100.02
2026-07-13 10:00:00,63100.02,63157.85,62862.28,62867.89
2026-07-13 11:00:00,62867.9,63135.55,62867.9,62901.99
2026-07-13 12:00:00,62901.99,62990.04,62570,62625.15
2026-07-13 13:00:00,62625.15,62766.37,62164,62318
2026-07-13 14:00:00,62318.01,62794.97,62101,62791.85
2026-07-13 15:00:00,62791.85,62983.83,62559.58,62618.01
2026-07-13 16:00:00,62618,62629.35,62212,62276
2026-07-13 17:00:00,62276.01,62370,61900,61904.99
2026-07-13 18:00:00,61904.99,62100,61824.97,62020
2026-07-13 19:00:00,62020,62292.84,61990,62288.23
2026-07-13 20:00:00,62288.23,62324.74,62050.71,62210.99
2026-07-13 21:00:00,62211,62216.35,61897.45,62065.06
2026-07-13 22:00:00,62065.05,62224,61911.31,61924
2026-07-13 23:00:00,61924,62347.46,61882.88,62334.52
2026-07-14 00:00:00,62334.52,62666.66,62272.2,62549.54
2026-07-14 01:00:00,62549.55,62640,62460.03,62540.42
2026-07-14 02:00:00,62540.41,62645,62329.98,62544
2026-07-14 03:00:00,62544,62604,62314,62572.89
2026-07-14 04:00:00,62572.88,62768.95,62539.71,62745.23
2026-07-14 05:00:00,62745.24,62872,62697.69,62737
2026-07-14 06:00:00,62737,62772.48,62566.01,62624.05
2026-07-14 07:00:00,62624.06,62655.99,62516.93,62560.92
2026-07-14 08:00:00,62560.92,62807.94,62500,62713.85
2026-07-14 09:00:00,62713.85,62742,62534.29,62629.55
2026-07-14 10:00:00,62629.56,62908.8,62609.47,62800
2026-07-14 11:00:00,62800.01,62923.06,62713.6,62844.99
2026-07-14 12:00:00,62844.99,63989.54,62780.84,63960
2026-07-14 13:00:00,63959.99,64181.99,63699.03,63840.01
2026-07-14 14:00:00,63840.01,64346.49,63580.99,64305.02
2026-07-14 15:00:00,64305.01,64966.43,64194.64,64743.99
2026-07-14 16:00:00,64744,64896.86,64606,64730
2026-07-14 17:00:00,64730.01,64730.01,64231.77,64621.43
2026-07-14 18:00:00,64621.43,64648.88,64477.23,64571.98
2026-07-14 19:00:00,64571.99,64704,64487.38,64569.59
2026-07-14 20:00:00,64569.59,64599,64419.99,64572.02
