time,open,high,low,close
2026-06-12 14:00:00,4198.95763,4200.97463,4190.06117,4190.71136
2026-06-12 15:00:00,4191.07794,4192.34478,4171.53346,4172.04886
2026-06-12 16:00:00,4172.97977,4186.17047,4171.59508,4182.67135
2026-06-12 17:00:00,4181.72847,4187.80262,4170.14178,4181.90264
2026-06-12 18:00:00,4181.16876,4225.47114,4181.16876,4221.41302
2026-06-12 19:00:00,4222.04787,4229.55647,4218.34135,4223.2987
2026-06-12 20:00:00,4223.63754,4226.28406,4203.62352,4212.69193
2026-06-12 21:00:00,4212.04364,4215.31847,4199.03422,4208.00312
2026-06-12 22:00:00,4209.15525,4215.14079,4190.12355,4190.25349
2026-06-12 23:00:00,4190.75164,4215.81324,4182.70035,4186.25177
2026-06-13 00:00:00,4186.97181,4206.25403,4168.76731,4206.01418
2026-06-13 01:00:00,4205.54457,4237.39412,4200.61255,4213.07113
2026-06-13 02:00:00,4213.31446,4231.55044,4208.22287,4217.24462
2026-06-13 03:00:00,4216.91603,4225.01031,4213.85732,4221.54264
2026-06-13 04:00:00,4221.43017,4235.28608,4216.08347,4216.6434
2026-06-13 05:00:00,4217.82192,4218.72833,4202.21036,4209.85993
2026-06-13 06:00:00,4208.65599,4219.363,4208.65599,4217.96336
2026-06-13 07:00:00,4218.56207,4221.12451,4215.14079,4215.38275
2026-06-13 08:00:00,4215.29714,4215.48473,4215.22208,4215.3665
2026-06-13 09:00:00,4215.2923,4215.47538,4215.22002,4215.34723
2026-06-13 10:00:00,4215.28681,4215.48125,4215.22683,4215.35197
2026-06-13 11:00:00,4215.29019,4215.4789,4215.22402,4215.37719
2026-06-13 12:00:00,4215.30418,4215.47828,4215.22327,4215.38079
2026-06-13 13:00:00,4215.28982,4215.48146,4215.22043,4215.39033
2026-06-13 14:00:00,4215.28648,4215.48005,4215.22351,4215.27642
2026-06-13 15:00:00,4215.29181,4215.48147,4215.22578,4215.26515
2026-06-13 16:00:00,4215.29004,4215.47765,4215.2215,4215.25605
2026-06-13 17:00:00,4215.28579,4215.47969,4215.22126,4215.25857
2026-06-13 18:00:00,4215.28933,4215.48862,4215.22405,4215.25824
2026-06-13 19:00:00,4215.28749,4215.48627,4215.22298,4215.27113
2026-06-13 20:00:00,4215.29123,4215.48147,4215.22406,4215.27711
2026-06-13 21:00:00,4215.28625,4215.48439,4215.22329,4215.34944
2026-06-13 22:00:00,4215.29537,4215.48505,4215.2322,4215.33327
2026-06-13 23:00:00,4215.29537,4215.48505,4215.2322,4215.33202
2026-06-14 00:00:00,4215.29537,4215.48505,4215.2322,4215.34836
2026-06-14 01:00:00,4215.29537,4215.4847,4215.2322,4215.36321
2026-06-14 02:00:00,4215.29537,4215.48505,4215.23234,4215.37552
2026-06-14 03:00:00,4215.29537,4215.48505,4215.2322,4215.38445
2026-06-14 04:00:00,4215.29537,4215.48505,4215.2322,4215.38935
2026-06-14 05:00:00,4215.29537,4215.48505,4215.23221,4215.3899
2026-06-14 06:00:00,4215.29537,4215.48505,4215.23221,4215.38604
2026-06-14 07:00:00,4215.29537,4215.48468,4215.23221,4215.37437
2026-06-14 08:00:00,4215.29181,4215.48149,4215.2288,4215.36278
2026-06-14 09:00:00,4215.29181,4215.48149,4215.22864,4215.34843
2026-06-14 10:00:00,4215.29181,4215.48149,4215.22864,4215.36087
2026-06-14 11:00:00,4215.29181,4215.48149,4215.22865,4215.37578
2026-06-14 12:00:00,4215.29181,4215.48149,4215.22865,4215.38846
2026-06-14 13:00:00,4215.29181,4215.48149,4215.22865,4215.28495
2026-06-14 14:00:00,4215.29181,4215.48114,4215.22865,4215.27315
2026-06-14 15:00:00,4215.29181,4215.48149,4215.22879,4215.26486
2026-06-14 16:00:00,4215.29181,4215.4815,4215.22865,4215.26066
