time,open,high,low,close,New York VWAP,VWAP_NY - STDEV +2,VWAP_NY - STDEV +1,VWAP_NY - STDEV -1,VWAP_NY - STDEV -2,Pivot,R1,S1,R2,S2,R3,S3,Pivot Label,Volume,MA,ATR
2026-09-23T02:32:00-04:00,31073,31075.25,31065.25,31074.5,,,,,,,,,,,,,,1458,,
2026-09-23T02:33:00-04:00,31074.25,31077.5,31071.75,31073,,,,,,,,,,,,,,937,,
2026-09-23T02:34:00-04:00,31072.75,31081.5,31071.5,31081,,,,,,,,,,,,,,1115,,
2026-09-23T02:35:00-04:00,31081,31088.5,31078.5,31087,,,,,,,,,,,,,,1236,,
2026-09-23T02:36:00-04:00,31087,31089.25,31083,31088.75,,,,,,,,,,,,,,955,,
2026-09-23T02:37:00-04:00,31089,31089.75,31086.25,31087,,,,,,,,,,,,,,427,,
2026-09-23T02:38:00-04:00,31087.25,31090.5,31084.25,31089.75,,,,,,,,,,,,,,645,,
2026-09-23T02:39:00-04:00,31089.25,31094.75,31088,31090.75,,,,,,,,,,,,,,985,,
2026-09-23T02:40:00-04:00,31090.5,31091.5,31082.75,31083.75,,,,,,,,,,,,,,694,,
2026-09-23T02:41:00-04:00,31083.75,31084.5,31079.75,31081,,,,,,,,,,,,,,573,,
2026-09-23T02:42:00-04:00,31081,31085.75,31081,31083.75,,,,,,,,,,,,,,388,,
2026-09-23T02:43:00-04:00,31084.25,31085.5,31078.25,31079,,,,,,,,,,,,,,453,,
2026-09-23T02:44:00-04:00,31078.25,31083.5,31073.75,31083,,,,,,,,,,,,,,927,,
2026-09-23T02:45:00-04:00,31082.75,31083,31074,31074.25,,,,,,,,,,,,,,600,,
2026-09-23T02:46:00-04:00,31074.25,31075.25,31057.25,31058.5,,,,,,,,,,,,,,1754,,
2026-09-23T02:47:00-04:00,31058.5,31075,31057.25,31072.5,,,,,,,,,,,,,,1146,,
2026-09-23T02:48:00-04:00,31072.25,31081,31072,31079,,,,,,,,,,,,,,785,,
2026-09-23T02:49:00-04:00,31079.25,31081,31078,31079.75,,,,,,,,,,,,,,307,,
2026-09-23T02:50:00-04:00,31079.75,31081,31071,31071.5,,,,,,,,,,,,,,646,,
2026-09-23T02:51:00-04:00,31072,31077.25,31070.75,31074.25,,,,,,,,,,,,,,441,,
2026-09-23T02:52:00-04:00,31074.25,31075.5,31068.25,31072,,,,,,,,,,,,,,442,,
2026-09-23T02:53:00-04:00,31071.75,31071.75,31065,31066.25,,,,,,,,,,,,,,492,,
2026-09-23T02:54:00-04:00,31066.25,31068.75,31062.75,31063.75,,,,,,,,,,,,,,478,,
2026-09-23T02:55:00-04:00,31063.75,31064.75,31061.25,31062.25,,,,,,,,,,,,,,387,,
2026-09-23T02:56:00-04:00,31062.5,31064.5,31059.75,31061.75,,,,,,,,,,,,,,405,,
2026-09-23T02:57:00-04:00,31061.25,31062.25,31053.75,31057.5,,,,,,,,,,,,,,915,,
2026-09-23T02:58:00-04:00,31056.5,31056.5,31050.75,31053.75,,,,,,,,,,,,,,738,,
2026-09-23T02:59:00-04:00,31053,31053.5,31048.25,31050,,,,,,,,,,,,,,498,,
2026-09-23T03:00:00-04:00,31049.75,31053.75,31044.75,31046.75,,,,,,,,,,,,,,1467,,
2026-09-23T03:01:00-04:00,31046.25,31055.25,31046.25,31053.5,,,,,,,,,,,,,,784,,
2026-09-23T03:02:00-04:00,31053.5,31055,31045.25,31045.75,,,,,,,,,,,,,,577,,
2026-09-23T03:03:00-04:00,31046.25,31054.75,31043,31051,,,,,,,,,,,,,,543,,
2026-09-23T03:04:00-04:00,31052.25,31053,31046,31052,,,,,,,,,,,,,,322,,
2026-09-23T03:05:00-04:00,31052.5,31053,31040.5,31041,,,,,,,,,,,,,,806,,
2026-09-23T03:06:00-04:00,31041.25,31048.75,31040,31041.25,,,,,,,,,,,,,,739,,
2026-09-23T03:07:00-04:00,31041.25,31041.5,31033.25,31037.5,,,,,,,,,,,,,,1145,,
2026-09-23T03:08:00-04:00,31037.25,31039.25,31034.5,31036.5,,,,,,,,,,,,,,506,,
2026-09-23T03:09:00-04:00,31036.75,31036.75,31029,31031.5,,,,,,,,,,,,,,981,,
2026-09-23T03:10:00-04:00,31031.25,31033.75,31028,31032,,,,,,,,,,,,,,593,,
2026-09-23T03:11:00-04:00,31031.75,31041.75,31030.75,31039,,,,,,,,,,,,,,963,,
2026-09-23T03:12:00-04:00,31039,31046,31038.5,31040.75,,,,,,,,,,,,,,887,,
2026-09-23T03:13:00-04:00,31041.5,31047.5,31039.25,31044.75,,,,,,,,,,,,,,406,,
2026-09-23T03:14:00-04:00,31045.25,31047.5,31042.75,31045.25,,,,,,,,,,,,,,232,,
2026-09-23T03:15:00-04:00,31045.5,31048.25,31042.75,31045,,,,,,,,,,,,,,421,,
2026-09-23T03:16:00-04:00,31045.5,31045.75,31040,31044,,,,,,,,,,,,,,302,,
2026-09-23T03:17:00-04:00,31044,31047.5,31036.5,31037,,,,,,,,,,,,,,434,,
2026-09-23T03:18:00-04:00,31036.75,31037.5,31030.25,31034.25,,,,,,,,,,,,,,588,,
2026-09-23T03:19:00-04:00,31034,31036.25,31033,31035.75,,,,,,,,,,,,,,301,,
2026-09-23T03:20:00-04:00,31035.75,31038.75,31032,31037.5,,,,,,,,,,,,,,282,,
2026-09-23T03:21:00-04:00,31038.5,31040.75,31037,31039.5,,,,,,,,,,,,,,258,,
2026-09-23T03:22:00-04:00,31039.25,31039.25,31034.75,31036.75,,,,,,,,,,,,,,242,,
2026-09-23T03:23:00-04:00,31037,31037.5,31030.75,31036.5,,,,,,,,,,,,,,355,,
2026-09-23T03:24:00-04:00,31036.75,31039.75,31034,31035.75,,,,,,,,,,,,,,305,,
2026-09-23T03:25:00-04:00,31036,31040.25,31034.5,31040,,,,,,,,,,,,,,305,,
2026-09-23T03:26:00-04:00,31040,31040.5,31037,31037.25,,,,,,,,,,,,,,227,,
2026-09-23T03:27:00-04:00,31036.75,31049.5,31036.5,31048.75,,,,,,,,,,,,,,615,,
2026-09-23T03:28:00-04:00,31049,31051.5,31044.5,31044.5,,,,,,,,,,,,,,619,,
2026-09-23T03:29:00-04:00,31044.75,31052.5,31044.75,31052.25,,,,,,,,,,,,,,333,,
2026-09-23T03:30:00-04:00,31051.5,31054.5,31047,31053.75,,,,,,,,,,,,,,562,,
2026-09-23T03:31:00-04:00,31053.5,31062,31052,31052.5,,,,,,,,,,,,,,945,,
2026-09-23T03:32:00-04:00,31051.5,31052.25,31042.25,31043,,,,,,,,,,,,,,839,,
2026-09-23T03:33:00-04:00,31043,31043.5,31035.5,31040.25,,,,,,,,,,,,,,783,,
2026-09-23T03:34:00-04:00,31040,31042,31038.75,31040,,,,,,,,,,,,,,212,,
2026-09-23T03:35:00-04:00,31040.25,31046.25,31040,31044.75,,,,,,,,,,,,,,571,,
2026-09-23T03:36:00-04:00,31044.75,31046.25,31037.5,31042.75,,,,,,,,,,,,,,491,,
2026-09-23T03:37:00-04:00,31042.75,31049.75,31040.5,31048.5,,,,,,,,,,,,,,584,,
2026-09-23T03:38:00-04:00,31047.75,31055,31045.75,31046.5,,,,,,,,,,,,,,646,,
2026-09-23T03:39:00-04:00,31046.75,31047.75,31041,31041,,,,,,,,,,,,,,444,,
2026-09-23T03:40:00-04:00,31041,31051,31041,31048.75,,,,,,,,,,,,,,378,,
2026-09-23T03:41:00-04:00,31048.75,31049.25,31046.5,31048.5,,,,,,,,,,,,,,187,,
2026-09-23T03:42:00-04:00,31049,31049.75,31040.25,31042.25,,,,,,,,,,,,,,441,,
2026-09-23T03:43:00-04:00,31041.75,31043.75,31040.75,31043,,,,,,,,,,,,,,213,,
2026-09-23T03:44:00-04:00,31043,31043.5,31035.5,31037.5,,,,,,,,,,,,,,455,,
2026-09-23T03:45:00-04:00,31037.5,31040,31036.5,31038.75,,,,,,,,,,,,,,541,,
2026-09-23T03:46:00-04:00,31038.5,31039.75,31036,31037.75,,,,,,,,,,,,,,221,,
